1154	
	0.2931768917	1.781210283	0.1318995798	0.8054692527	0.2253143077
	1.366317066	0.05451103937	0.3364878754	0.07292930563	0.4468929986
	0.09999279404	0.6089652798	0.04605145431	0.2784066134	0.02162165635
	0.1371301005	0.03067250417	0.1915712751	0.0241226504	0.1505951389
	0.008606882444	0.05848735893	-0.006096619785	-0.03485416102	-0.1578683382
	-0.9542875693	-0.03857213082	-0.2312621309	0.01183935371	0.07766169669
	0.009088203232	0.05993203184	-0.0175814624	-0.10332018	0.005304254375
	0.03850616154	0.003373417556	0.02725209413	0.001450195121	0.0162325872
	0.0006037137873	0.01176786483	0.0003493280472	0.01084951721	0.000284472225
	0.01098134766	0.0002812382532	0.01135908683	-0.1304827366	-0.7880415861
	-0.2924398143	-1.763622225	-0.06048723141	-0.3645336942	-0.3022627799
	-1.818541433	0.002076752067	0.01806588391	-0.003381963142	-0.01596954613
	-0.02493017696	-0.1480404465	0.001156608162	0.01335111882	0.002056127203
	0.01937956941	0.0006373456173	0.0117564734	0.0002944419282	0.0117582869
	0.0003426096387	0.01066092818	0.0002808123506	0.01082152775	0.000289657741
	0.011646014	0.0002738080646	0.01121129679	0.0002867877185	0.0115746425
	-0.1724114551	-1.038808766	-0.1262757922	-0.7629008706	-0.06947651822
	-0.4193385774	-0.1763452132	-1.058103639	-0.002607768618	-0.01035152092
	-0.01350165218	-0.07786368785	-0.02603968938	-0.1548442099	-0.001383667512
	-0.002017579168	0.0006218533767	0.01082066328	0.0003062702173	0.009590959788
	0.0002470786301	0.009876102972	0.0002995415741	0.01186444294	0.0002150948567
	0.01029547393	0.0002475085215	0.01108130306	0.000300440933	0.0118797029
	0.0002790686941	0.01162057756	0.0002897412639	0.01170960571	-0.06965683334
	-0.4195907521	-0.08544988963	-0.515715328	-0.04324791712	-0.2601303504
	-0.01968755601	-0.117687548	0.03399072001	0.2041131809	-0.005493806625
	-0.02782832565	-0.01039548575	-0.05838750351	-0.01549066759	-0.09010604696
	-0.002264647551	-0.007059050193	-0.0007054933213	0.003190950345	-0.0002169139038
	0.006931586937	5.490982215e-05	0.009279248911	0.0003179479603	0.01218505733
	0.0001970884954	0.01069833915	0.0003199270584	0.01222977565	0.0002901090457
	0.01193048888	0.0003194722618	0.01226611227	0.05911859614	0.3540431966
	-0.007126421572	-0.04268629591	-0.007680463129	-0.04241244087	-0.01903114554
	-0.1128665159	0.007080735895	0.04520366826	0.2374539615	1.41829469
	-0.004838403601	-0.02340348814	-0.007123920788	-0.0382440033	-0.001976837628
	-0.004804854534	-0.0006693019429	0.004134892089	-4.383962643e-05	0.008840460765
