-9.72 0.0125262 2.90171e-05 0.0125262 1.60122 -13.8521 13.9443 -9.72 0
-9.71 0.0125689 2.50161e-05 0.0125689 1.60122 -13.8516 13.9438 -9.71 0
-9.7 0.0126104 2.1202e-05 0.0126105 1.60122 -13.851 13.9433 -9.7 0
-9.69 0.0126509 1.75746e-05 0.0126509 1.60122 -13.8505 13.9428 -9.69 0
-9.68 0.0126902 1.41341e-05 0.0126902 1.60122 -13.85 13.9423 -9.68 0
-9.67 0.0127284 1.08803e-05 0.0127284 1.60122 -13.8495 13.9417 -9.67 0
-9.66 0.0127654 7.81328e-06 0.0127654 1.60122 -13.849 13.9412 -9.66 0
-9.65 0.0128014 4.93309e-06 0.0128014 1.60122 -13.8484 13.9407 -9.65 0
-9.64 0.0128362 2.23969e-06 0.0128362 1.60122 -13.8479 13.9402 -9.64 0
-9.63 0.0128699 -2.66927e-07 0.0128699 1.60122 -13.8474 13.9397 -9.63 0
-9.62 0.0129025 -2.58675e-06 0.0129025 1.60122 -13.8469 13.9391 -9.62 0
-9.61 0.012934 -4.71978e-06 0.012934 1.60122 -13.8463 13.9386 -9.61 0
-9.6 0.0129643 -6.66602e-06 0.0129643 1.60122 -13.8458 13.9381 -9.6 0
-9.59 0.0129936 -8.42546e-06 0.0129936 1.60121 -13.8453 13.9376 -9.59 0
-9.58 0.0130217 -9.99812e-06 0.0130217 1.60121 -13.8448 13.9371 -9.58 0
-9.57 0.0130486 -1.1384e-05 0.0130486 1.60121 -13.8443 13.9365 -9.57 0
-9.56 0.0130745 -1.25831e-05 0.0130745 1.60121 -13.8437 13.936 -9.56 0
-9.55 0.0130992 -1.35953e-05 0.0130993 1.60121 -13.8432 13.9355 -9.55 0
-9.54 0.0131229 -1.44208e-05 0.0131229 1.60121 -13.8427 13.935 -9.54 0
-9.53 0.0131454 -1.50595e-05 0.0131454 1.60121 -13.8422 13.9345 -9.53 0
-9.52 0.0131668 -1.55114e-05 0.0131668 1.60121 -13.8416 13.934 -9.52 0
-9.51 0.013187 -1.57765e-05 0.013187 1.60121 -13.8411 13.9334 -9.51 0
-9.5 0.0132062 -1.58549e-05 0.0132062 1.60121 -13.8406 13.9329 -9.5 0
-9.49 0.0132242 -1.57464e-05 0.0132242 1.60121 -13.8401 13.9324 -9.49 0
-9.48 0.0132411 -1.54511e-05 0.0132411 1.60121 -13.8396 13.9319 -9.48 0
-9.47 0.0132569 -1.49691e-05 0.0132569 1.6012 -13.839 13.9314 -9.47 0
-9.46 0.0132715 -1.43002e-05 0.0132715 1.6012 -13.8385 13.9308 -9.46 0
-9.45 0.013285 -1.34446e-05 0.0132851 1.6012 -13.838 13.9303 -9.45 0
-9.44 0.0132975 -1.24022e-05 0.0132975 1.6012 -13.8375 13.9298 -9.44 0
-9.43 0.0133088 -1.1173e-05 0.0133088 1.6012 -13.8369 13.9293 -9.43 0
-9.42 0.0133189 -9.75695e-06 0.0133189 1.6012 -13.8364 13.9288 -9.42 0
-9.41 0.013328 -8.15415e-06 0.013328 1.6012 -13.8359 13.9282 -9.41 0
-9.4 0.0133359 -6.36456e-06 0.0133359 1.6012 -13.8354 13.9277 -9.4 0
