  771.605000     2.751440     0.083717     1.417853 
  777.980000     2.747283     0.084029     1.412119 
  784.405000     2.743162     0.084338     1.406339 
  790.880000     2.739077     0.084644     1.400514 
  797.405000     2.735028     0.084945     1.394645 
  803.980000     2.731014     0.085243     1.388731 
  810.605000     2.727035     0.085537     1.382771 
  817.280000     2.723092     0.085827     1.376767 
  824.005000     2.719183     0.086114     1.370717 
  830.780000     2.715310     0.086398     1.364623 
  837.605000     2.711471     0.086678     1.358483 
  844.480000     2.707667     0.086954     1.352299 
  851.405000     2.703897     0.087227     1.346070 
  858.380000     2.700162     0.087497     1.339796 
  865.405000     2.696460     0.087764     1.333476 
  872.480000     2.692793     0.088027     1.327112 
  879.605000     2.689159     0.088287     1.320703 
  886.780000     2.685559     0.088544     1.314249 
  894.005000     2.681992     0.088798     1.307749 
  901.280000     2.678458     0.089049     1.301205 
  908.605000     2.674957     0.089297     1.294616 
  915.980000     2.671489     0.089542     1.287982 
  923.405000     2.668053     0.089783     1.281303 
  930.880000     2.664650     0.090022     1.274579 
  938.405000     2.661278     0.090258     1.267810 
  945.980000     2.657939     0.090492     1.260996 
  953.605000     2.654630     0.090722     1.254137 
  961.280000     2.651353     0.090950     1.247233 
  969.005000     2.648107     0.091175     1.240284 
  976.780000     2.644892     0.091397     1.233290 
  984.605000     2.641708     0.091617     1.226251 
  992.480000     2.638554     0.091834     1.219167 
 1000.405000     2.635430     0.092048     1.212038 
 1008.380000     2.632336     0.092260     1.204865 
 1016.405000     2.629271     0.092469     1.197646 
 1024.480000     2.626236     0.092676     1.190382 
 1032.605000     2.623230     0.092881     1.183073 
 1040.780000     2.620253     0.093083     1.175719 
 1049.005000     2.617304     0.093283     1.168321 
 1057.280000     2.614384     0.093480     1.160877 
 1065.605000     2.611492     0.093675     1.153388 
 1073.980000     2.608628     0.093868     1.145855 
 1082.405000     2.605791     0.094058     1.138276 
 1090.880000     2.602982     0.094247     1.130653 
 1099.405000     2.600200     0.094433     1.122984 
 1107.980000     2.597445     0.094617     1.115270 
 1116.605000     2.594716     0.094799     1.107512 
 1125.280000     2.592014     0.094978     1.099708 
 1134.005000     2.589338     0.095156     1.091860 
 1142.780000     2.586688     0.095332     1.083966 
 1151.605000     2.584063     0.095505     1.076028 
 1160.480000     2.581464     0.095677     1.068045 
 1169.405000     2.578890     0.095847     1.060016 
 1178.380000     2.576341     0.096014     1.051943 
 1187.405000     2.573816     0.096180     1.043824 
 1196.480000     2.571316     0.096344     1.035661 
 1205.605000     2.568840     0.096506     1.027453 
 1214.780000     2.566388     0.096666     1.019200 
 1224.005000     2.563960     0.096825     1.010901 
 1233.280000     2.561555     0.096981     1.002558 
 1242.605000     2.559174     0.097136     0.994170 
 1251.980000     2.556815     0.097289     0.985737 
 1261.405000     2.554479     0.097441     0.977259 
 1270.880000     2.552166     0.097590     0.968735 
 1280.405000     2.549875     0.097738     0.960167 
 1289.980000     2.547606     0.097885     0.951554 
 1299.605000     2.545359     0.098030     0.942896 
 1309.280000     2.543134     0.098173     0.934193 
 1319.005000     2.540930     0.098314     0.925445 
 1328.780000     2.538747     0.098454     0.916652 
 1338.605000     2.536585     0.098593     0.907814 
 1348.480000     2.534444     0.098730     0.898931 
 1358.405000     2.532323     0.098865     0.890003 
 1368.380000     2.530223     0.098999     0.881030 
