  811.785000     4.725570     0.052642     1.434850 
  818.160000     4.720292     0.052850     1.429914 
  824.585000     4.715056     0.053055     1.424940 
  831.060000     4.709860     0.053257     1.419926 
  837.585000     4.704706     0.053458     1.414874 
  844.160000     4.699593     0.053656     1.409784 
  850.785000     4.694521     0.053851     1.404654 
  857.460000     4.689491     0.054044     1.399486 
  864.185000     4.684500     0.054235     1.394279 
  870.960000     4.679551     0.054424     1.389034 
  877.785000     4.674643     0.054611     1.383749 
  884.660000     4.669775     0.054795     1.378426 
  891.585000     4.664947     0.054978     1.373064 
  898.560000     4.660160     0.055158     1.367664 
  905.585000     4.655414     0.055336     1.362225 
  912.660000     4.650707     0.055512     1.356747 
  919.785000     4.646040     0.055686     1.351230 
  926.960000     4.641413     0.055858     1.345675 
  934.185000     4.636826     0.056028     1.340081 
  941.460000     4.632277     0.056196     1.334448 
  948.785000     4.627769     0.056362     1.328777 
  956.160000     4.623299     0.056526     1.323067 
  963.585000     4.618868     0.056688     1.317318 
  971.060000     4.614475     0.056849     1.311530 
  978.585000     4.610121     0.057007     1.305704 
  986.160000     4.605805     0.057164     1.299839 
  993.785000     4.601527     0.057319     1.293935 
 1001.460000     4.597287     0.057472     1.287993 
 1009.185000     4.593084     0.057623     1.282012 
 1016.960000     4.588919     0.057773     1.275992 
 1024.785000     4.584791     0.057921     1.269933 
 1032.660000     4.580699     0.058067     1.263836 
 1040.585000     4.576644     0.058212     1.257700 
 1048.560000     4.572625     0.058355     1.251525 
 1056.585000     4.568643     0.058496     1.245312 
 1064.660000     4.564696     0.058636     1.239060 
 1072.785000     4.560784     0.058774     1.232769 
 1080.960000     4.556908     0.058910     1.226440 
 1089.185000     4.553067     0.059045     1.220071 
 1097.460000     4.549261     0.059179     1.213664 
 1105.785000     4.545489     0.059311     1.207219 
 1114.160000     4.541751     0.059441     1.200734 
 1122.585000     4.538048     0.059570     1.194211 
 1131.060000     4.534377     0.059698     1.187649 
 1139.585000     4.530741     0.059824     1.181049 
 1148.160000     4.527137     0.059949     1.174409 
 1156.785000     4.523567     0.060072     1.167732 
 1165.460000     4.520029     0.060194     1.161015 
 1174.185000     4.516523     0.060315     1.154259 
