 1038.900000     7.292481     0.024159     1.453080 
 1045.225000     7.288462     0.024277     1.450475 
 1051.600000     7.284461     0.024394     1.447849 
 1058.025000     7.280477     0.024509     1.445203 
 1064.500000     7.276511     0.024624     1.442536 
 1071.025000     7.272563     0.024738     1.439848 
 1077.600000     7.268633     0.024851     1.437140 
 1084.225000     7.264721     0.024962     1.434411 
 1090.900000     7.260827     0.025073     1.431662 
 1097.625000     7.256953     0.025183     1.428892 
 1104.400000     7.253097     0.025291     1.426101 
 1111.225000     7.249261     0.025399     1.423290 
 1118.100000     7.245443     0.025505     1.420458 
 1125.025000     7.241645     0.025611     1.417606 
 1132.000000     7.237867     0.025716     1.414733 
 1139.025000     7.234108     0.025819     1.411839 
 1146.100000     7.230369     0.025922     1.408925 
 1153.225000     7.226650     0.026024     1.405990 
 1160.400000     7.222951     0.026125     1.403035 
 1167.625000     7.219273     0.026225     1.400059 
 1174.900000     7.215614     0.026324     1.397063 
 1182.225000     7.211976     0.026422     1.394046 
 1189.600000     7.208358     0.026519     1.391008 
 1197.025000     7.204761     0.026615     1.387950 
 1204.500000     7.201185     0.026710     1.384871 
 1212.025000     7.197629     0.026805     1.381771 
 1219.600000     7.194093     0.026898     1.378651 
 1227.225000     7.190579     0.026991     1.375510 
 1234.900000     7.187085     0.027083     1.372349 
 1242.625000     7.183612     0.027174     1.369167 
 1250.400000     7.180160     0.027264     1.365965 
 1258.225000     7.176729     0.027353     1.362742 
 1266.100000     7.173318     0.027442     1.359498 
 1274.025000     7.169929     0.027530     1.356234 
 1282.000000     7.166560     0.027616     1.352949 
 1290.025000     7.163213     0.027703     1.349644 
 1298.100000     7.159886     0.027788     1.346318 
 1306.225000     7.156580     0.027872     1.342971 
 1314.400000     7.153296     0.027956     1.339604 
 1322.625000     7.150032     0.028039     1.336216 
 1330.900000     7.146789     0.028121     1.332808 
 1339.225000     7.143566     0.028202     1.329379 
 1347.600000     7.140365     0.028283     1.325929 
 1356.025000     7.137184     0.028363     1.322459 
 1364.500000     7.134024     0.028442     1.318968 
 1373.025000     7.130885     0.028520     1.315457 
 1381.600000     7.127767     0.028598     1.311925 
 1390.225000     7.124669     0.028674     1.308372 
 1398.900000     7.121592     0.028751     1.304799 
 1407.625000     7.118535     0.028826     1.301205 
 1416.400000     7.115499     0.028901     1.297591 
 1425.225000     7.112483     0.028975     1.293956 
 1434.100000     7.109487     0.029048     1.290300 
 1443.025000     7.106512     0.029121     1.286624 
 1452.000000     7.103557     0.029193     1.282927 
 1461.025000     7.100622     0.029265     1.279210 
 1470.100000     7.097707     0.029335     1.275472 
 1479.225000     7.094812     0.029405     1.271714 
 1488.400000     7.091937     0.029475     1.267935 
 1497.625000     7.089082     0.029544     1.264135 
 1506.900000     7.086247     0.029612     1.260315 
 1516.225000     7.083431     0.029679     1.256474 
 1525.600000     7.080635     0.029746     1.252612 
 1535.025000     7.077859     0.029812     1.248730 
 1544.500000     7.075102     0.029878     1.244827 
 1554.025000     7.072364     0.029943     1.240904 
 1563.600000     7.069645     0.030008     1.236960 
 1573.225000     7.066946     0.030071     1.232996 
 1582.900000     7.064266     0.030135     1.229011 
 1592.625000     7.061605     0.030197     1.225005 
 1602.400000     7.058962     0.030260     1.220979 
 1612.225000     7.056338     0.030321     1.216932 
 1622.100000     7.053733     0.030382     1.212865 
 1632.025000     7.051147     0.030443     1.208777 
 1642.000000     7.048579     0.030503     1.204668 
