47.135,0.11793
49.349,0.12356
53.407,0.13001
56.48,0.13344
60.813,0.13860
64.286,0.14228
68.711,0.14601
72.705,0.14901
79.096,0.15376
85.856,0.15830
94.766,0.16370
104.168,0.16850
