39.922,-0.031411
41.049,-0.02572
42.256,-0.019758
43.865,-0.012981
45.153,-0.006748
46.762,0.00057
48.372,0.007075
51.029,0.017375
53.444,0.02632
56.585,0.036622
59.564,0.046651
64.074,0.059123
67.054,0.067528
71.163,0.076476
76.239,0.087324
82.604,0.099529
87.197,0.106853
93.564,0.116349
100.415,0.124762
104.767,0.13019
