39.972,0.1160975
41.628,0.1166829
43.862,0.1173797
45.683,0.1179093
48,0.1184808
51.476,0.1191081
56.441,0.1197496
60.083,0.1200844
65.048,0.1203218
69.931,0.1203084
74.979,0.1201697
80.028,0.119822
84.993,0.1193489
90.041,0.1187365
95.007,0.1180822
99.972,0.1173166
105.021,0.1164673
